0.5680,0.18578999437621996,0,1,1,1.0
0.50,0.1778647098295429,0,1,1,1.0
0.50,0.1778647098295429,0,1,1,1.0
0.50,0.1778647098295429,0,1,1,1.0
0.50,0.1778647098295429,0,1,1,1.0
0.50,0.1778647098295429,0,1,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.614,0.20837316034375616,0,0,1,1.0
0.614,0.20837316034375616,0,0,1,1.0
0.5920,0.18448613910908346,0,0,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.588,0.20877678584961426,0,0,1,1.0
0.5920,0.18448613910908346,0,0,1,1.0
0.5680,0.18578999437621996,0,1,1,1.0
0.588,0.20877678584961426,0,0,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.5920,0.18448613910908346,0,0,1,1.0
0.5920,0.18448613910908346,0,0,1,1.0
0.588,0.20877678584961426,0,0,1,1.0
0.615,0.18595277142034344,0,0,1,1.0
0.614,0.20837316034375616,0,0,1,1.0
0.658,0.20360195219546207,0,0,1,1.0
0.615,0.18595277142034344,0,0,1,1.0
0.615,0.18595277142034344,0,0,1,1.0
0.614,0.20837316034375616,0,0,1,1.0
0.614,0.20837316034375616,0,0,1,1.0
0.658,0.20360195219546207,0,0,1,1.0
0.588,0.20877678584961426,0,0,1,1.0
0.588,0.20877678584961426,0,0,1,1.0
0.615,0.18595277142034344,0,0,1,1.0
0.658,0.20360195219546207,0,0,1,1.0
0.658,0.20360195219546207,0,0,1,1.0
0.895,0.18548133440441367,0,0,1,1.0
0.5680,0.18578999437621996,0,1,1,1.0
0.5680,0.18578999437621996,0,1,1,1.0
0.5680,0.18578999437621996,0,1,1,1.0
0.5680,0.18578999437621996,0,1,1,1.0
0.613,0.18448613910908346,0,0,1,1.0
0.577,0.20940160965184837,0,0,1,1.0
0.577,0.20940160965184837,0,0,1,1.0
0.58,0.18945708352910862,0,0,1,1.0
0.613,0.18448613910908346,0,0,1,1.0
0.577,0.20940160965184837,0,0,1,1.0
0.58,0.18945708352910862,0,0,1,1.0
0.613,0.18448613910908346,0,0,1,1.0
0.613,0.18448613910908346,0,0,1,1.0
0.724,0.20596853448929173,0,0,1,1.0
0.615,0.18625524046258546,0,0,1,1.0
0.58,0.18945708352910862,0,0,1,1.0
0.577,0.20940160965184837,0,0,1,1.0
0.724,0.20596853448929173,0,0,1,1.0
0.615,0.18625524046258546,0,0,1,1.0
0.613,0.18448613910908346,0,0,1,1.0
0.611,0.20468387743099095,0,0,1,1.0
0.615,0.18625524046258546,0,0,1,1.0
0.611,0.20468387743099095,0,0,1,1.0
0.615,0.18625524046258546,0,0,1,1.0
0.6030,0.18314909741273475,0,0,1,1.0
0.6030,0.18314909741273475,0,0,1,1.0
0.647,0.20837316034375616,0,0,1,1.0
0.647,0.20837316034375616,0,0,1,1.0
0.647,0.20837316034375616,0,0,1,1.0
0.6030,0.18314909741273475,0,0,1,1.0
0.615,0.18625524046258546,0,0,1,1.0
0.647,0.20837316034375616,0,0,1,1.0
0.636,0.20888527820301014,0,0,1,1.0
0.7520,0.2086289767646301,0,0,1,1.0
0.611,0.20468387743099095,0,0,1,1.0
0.636,0.20888527820301014,0,0,1,1.0
0.752,0.2086289767646301,0,0,1,1.0
0.636,0.20888527820301014,0,0,1,1.0
0.724,0.20596853448929173,0,0,1,1.0
0.7520,0.2086289767646301,0,0,1,1.0
0.7520,0.2086289767646301,0,0,1,1.0
0.636,0.20888527820301014,0,0,1,1.0
0.636,0.20888527820301014,0,0,1,1.0
0.752,0.2086289767646301,0,0,1,1.0
0.7520,0.2086289767646301,0,0,1,1.0
0.7520,0.2086289767646301,0,0,1,1.0
0.752,0.2086289767646301,0,0,1,1.0
0.895,0.18548133440441367,0,0,1,1.0
0.895,0.18548133440441367,0,0,1,1.0
0.895,0.18548133440441367,0,0,1,1.0
0.895,0.18548133440441367,0,0,1,1.0
0.895,0.18548133440441367,0,0,1,1.0
0.895,0.18548133440441367,0,0,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.895,0.18548133440441367,0,0,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.895,0.18548133440441367,0,0,1,1.0
0.661,0.20718271518862633,0,0,1,1.0
0.597,0.20803470906528032,0,1.0,1,1.0
0.621,0.205143155948285,0,0,1,1.0
0.661,0.20718271518862633,0,0,1,1.0
0.597,0.20803470906528032,0,1.0,1,1.0
0.597,0.20803470906528032,0,1.0,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.621,0.205143155948285,0,0,1,1.0
0.895,0.18548133440441367,0,0,1,1.0
0.661,0.20718271518862633,0,0,1,1.0
0.661,0.20718271518862633,0,0,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.661,0.20718271518862633,0,0,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.621,0.205143155948285,0,0,1,1.0
0.621,0.205143155948285,0,0,1,1.0
0.621,0.205143155948285,0,0,1,1.0
0.621,0.205143155948285,0,0,1,1.0
0.621,0.205143155948285,0,0,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.597,0.20803470906528032,0,1.0,1,1.0
0.5980,0.20672631371538566,0,0,1,1.0
0.5980,0.20672631371538566,0,0,1,1.0
0.5890,0.18597720417721328,0,0,1,1.0
0.6220,0.18391006496813433,0,1,1,1.0
0.613,0.18314909741273475,0,0,1,1.0
0.613,0.18314909741273475,0,0,1,1.0
0.613,0.18314909741273475,0,0,1,1.0
0.5960,0.18429607287388028,0,0,1,1.0
0.571,0.18721448383527592,0,0,1,1.0
0.5960,0.18429607287388028,0,0,1,1.0
0.571,0.18721448383527592,0,0,1,1.0
0.571,0.18721448383527592,0,0,1,1.0
0.5960,0.18429607287388028,0,0,1,1.0
0.5960,0.18429607287388028,0,0,1,1.0
0.5930,0.18509892841444747,0,0,1,1.0
0.5930,0.18509892841444747,0,0,1,1.0
0.5930,0.18509892841444747,0,0,1,1.0
0.5960,0.18429607287388028,0,0,1,1.0
0.5930,0.18509892841444747,0,0,1,1.0
0.5930,0.18509892841444747,0,0,1,1.0
0.6090,0.20586895433257044,0,0,1,1.0
0.6090,0.20586895433257044,0,0,1,1.0
0.6090,0.20700786637767707,0,0,1,1.0
0.704,0.20770280552313686,0,0,1,1.0
0.5930,0.18509892841444747,0,0,1,1.0
0.6090,0.20586895433257044,0,0,1,1.0
0.6090,0.20586895433257044,0,0,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.6090,0.20700786637767707,0,0,1,1.0
0.6090,0.20700786637767707,0,0,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.6090,0.20700786637767707,0,0,1,1.0
0.6090,0.20586895433257044,0,0,1,1.0
0.631,0.20596853448929173,0,0,1,1.0
0.631,0.20596853448929173,0,0,1,1.0
0.704,0.20770280552313686,0,0,1,1.0
0.631,0.20596853448929173,0,0,1,1.0
0.704,0.20770280552313686,0,0,1,1.0
0.6090,0.20700786637767707,0,0,1,1.0
0.591,0.20672631371538566,0,0,1,1.0
0.591,0.20672631371538566,0,0,1,1.0
0.6690,0.2061616017703139,0,0,1,1.0
0.6690,0.2061616017703139,0,0,1,1.0
0.661,0.20718271518862633,0,0,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.621,0.20748733649605167,0,1.0,1,1.0
0.621,0.20748733649605167,0,1.0,1,1.0
0.621,0.20748733649605167,0,1.0,1,1.0
0.661,0.20718271518862633,0,0,1,1.0
0.661,0.20718271518862633,0,0,1,1.0
0.6690,0.2061616017703139,0,0,1,1.0
0.591,0.20672631371538566,0,0,1,1.0
0.591,0.20672631371538566,0,0,1,1.0
0.621,0.20436827985510103,0,0,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.951,0.2074913682040711,0,0,1,1.0
0.951,0.2074913682040711,0,0,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.951,0.2074913682040711,0,0,1,1.0
0.591,0.20672631371538566,0,0,1,1.0
0.621,0.20436827985510103,0,0,1,1.0
0.621,0.20436827985510103,0,0,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.6690,0.2061616017703139,0,0,1,1.0
0.6690,0.2061616017703139,0,0,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.6690,0.2061616017703139,0,0,1,1.0
0.5270,0.17900610818921744,0,1,1,1.0
0.621,0.20436827985510103,0,0,1,1.0
0.621,0.20436827985510103,0,0,1,1.0
0.5270,0.17900610818921744,0,1,1,1.0
0.5270,0.17900610818921744,0,1,1,1.0
0.621,0.20748733649605167,0,1.0,1,1.0
0.661,0.20718271518862633,0,0,1,1.0
0.5270,0.17900610818921744,0,1,1,1.0
0.5270,0.17900610818921744,0,1,1,1.0
0.5270,0.17900610818921744,0,1,1,1.0
0.621,0.20748733649605167,0,1.0,1,1.0
0.613,0.18597720417721328,0,0,1,1.0
0.5820,0.18761541143125635,0,0,1,1.0
0.613,0.18597720417721328,0,0,1,1.0
0.613,0.18597720417721328,0,0,1,1.0
0.613,0.18597720417721328,0,0,1,1.0
0.613,0.18597720417721328,0,0,1,1.0
0.5820,0.18761541143125635,0,0,1,1.0
0.5820,0.18761541143125635,0,0,1,1.0
0.5820,0.18761541143125635,0,0,1,1.0
0.589,0.20803470906528032,0,0,1,1.0
0.589,0.20803470906528032,0,0,1,1.0
0.589,0.20803470906528032,0,0,1,1.0
0.658,0.20396062264122344,0,0,1,1.0
0.5270,0.17900610818921744,0,1,1,1.0
0.50,0.1778647098295429,0,1,1,1.0
0.591,0.20672631371538566,0,0,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.658,0.20396062264122344,0,0,1,1.0
0.658,0.20396062264122344,0,0,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.591,0.20672631371538566,0,0,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.589,0.20803470906528032,0,0,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.591,0.20672631371538566,0,0,1,1.0
0.589,0.20803470906528032,0,0,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.658,0.20396062264122344,0,0,1,1.0
0.5270,0.17900610818921744,0,1,1,1.0
0.5270,0.17900610818921744,0,1,1,1.0
0.5270,0.17900610818921744,0,1,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.6080,0.18597720417721328,0,0,1,1.0
0.6080,0.18597720417721328,0,0,1,1.0
0.6080,0.18597720417721328,0,0,1,1.0
0.613,0.18761541143125635,0,0,1,1.0
0.5830,0.18761541143125635,0,0,1,1.0
0.6080,0.18597720417721328,0,0,1,1.0
0.6080,0.18597720417721328,0,0,1,1.0
0.5830,0.18761541143125635,0,0,1,1.0
0.613,0.18761541143125635,0,0,1,1.0
0.6080,0.18597720417721328,0,0,1,1.0
0.613,0.18761541143125635,0,0,1,1.0
0.5830,0.18761541143125635,0,0,1,1.0
0.613,0.18761541143125635,0,0,1,1.0
0.613,0.18314909741273475,0,0,1,1.0
0.613,0.18314909741273475,0,0,1,1.0
0.613,0.18314909741273475,0,0,1,1.0
0.613,0.18314909741273475,0,0,1,1.0
0.565,0.18878221198296377,0,0,1,1.0
0.609,0.20888527820301014,0,0,1,1.0
0.633,0.20596853448929173,0,0,1,1.0
0.629,0.20940160965184837,0,0,1,1.0
0.565,0.18878221198296377,0,0,1,1.0
0.704,0.2086289767646301,0,0,1,1.0
0.5680,0.18578999437621996,0,1,1,1.0
0.704,0.2086289767646301,0,0,1,1.0
0.704,0.2086289767646301,0,0,1,1.0
0.629,0.20940160965184837,0,0,1,1.0
0.704,0.2086289767646301,0,0,1,1.0
0.704,0.2086289767646301,0,0,1,1.0
0.5680,0.18578999437621996,0,1,1,1.0
0.633,0.20596853448929173,0,0,1,1.0
0.613,0.18314909741273475,0,0,1,1.0
0.60,0.20468387743099095,0,0,1,1.0
0.629,0.20940160965184837,0,0,1,1.0
0.5680,0.18578999437621996,0,1,1,1.0
0.60,0.20468387743099095,0,0,1,1.0
0.6980,0.20837316034375616,0,0,1,1.0
0.6980,0.20837316034375616,0,0,1,1.0
0.5680,0.18578999437621996,0,1,1,1.0
0.565,0.18878221198296377,0,0,1,1.0
0.613,0.18314909741273475,0,0,1,1.0
0.565,0.18878221198296377,0,0,1,1.0
0.633,0.20596853448929173,0,0,1,1.0
0.6980,0.20837316034375616,0,0,1,1.0
0.6980,0.20837316034375616,0,0,1,1.0
0.565,0.18878221198296377,0,0,1,1.0
0.633,0.20596853448929173,0,0,1,1.0
0.633,0.20596853448929173,0,0,1,1.0
0.629,0.20940160965184837,0,0,1,1.0
0.565,0.18878221198296377,0,0,1,1.0
0.565,0.18878221198296377,0,0,1,1.0
0.60,0.20468387743099095,0,0,1,1.0
0.60,0.20468387743099095,0,0,1,1.0
0.5830,0.20468387743099095,0,0,1,1.0
0.5830,0.20468387743099095,0,0,1,1.0
0.60,0.20468387743099095,0,0,1,1.0
0.6980,0.20837316034375616,0,0,1,1.0
0.609,0.20888527820301014,0,0,1,1.0
0.609,0.20888527820301014,0,0,1,1.0
0.752,0.2086289767646301,0,0,1,1.0
0.609,0.20888527820301014,0,0,1,1.0
0.5830,0.20468387743099095,0,0,1,1.0
0.5830,0.20468387743099095,0,0,1,1.0
0.5270,0.17900610818921744,0,1,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.5270,0.17900610818921744,0,1,1,1.0
0.629,0.20940160965184837,0,0,1,1.0
0.629,0.20940160965184837,0,0,1,1.0
0.613,0.18597720417721328,0,0,1,1.0
0.613,0.18597720417721328,0,0,1,1.0
0.613,0.18597720417721328,0,0,1,1.0
0.613,0.18597720417721328,0,0,1,1.0
0.752,0.206233202479652,0,0,1,1.0
0.615,0.18761541143125635,0,0,1,1.0
0.6980,0.20837316034375616,0,0,1,1.0
0.951,0.20567170377555816,0,0,1,1.0
0.7240,0.2061616017703139,0,0,1,1.0
0.7240,0.2061616017703139,0,0,1,1.0
0.752,0.206233202479652,0,0,1,1.0
0.752,0.206233202479652,0,0,1,1.0
0.7240,0.20530818315473573,0,0,1,1.0
0.6980,0.20837316034375616,0,0,1,1.0
0.615,0.18761541143125635,0,0,1,1.0
0.6980,0.20837316034375616,0,0,1,1.0
0.7240,0.2061616017703139,0,0,1,1.0
0.613,0.18597720417721328,0,0,1,1.0
0.615,0.18761541143125635,0,0,1,1.0
0.629,0.20940160965184837,0,0,1,1.0
0.615,0.18761541143125635,0,0,1,1.0
0.7240,0.2061616017703139,0,0,1,1.0
0.6980,0.20837316034375616,0,0,1,1.0
0.7240,0.2061616017703139,0,0,1,1.0
0.7240,0.20530818315473573,0,0,1,1.0
0.629,0.20940160965184837,0,0,1,1.0
0.3860,0.20468387743099095,0,0,1,1.0
0.3860,0.20468387743099095,0,0,1,1.0
0.692,0.18370650378162087,0,0,1,1.0
0.692,0.18370650378162087,0,0,1,1.0
0.692,0.18370650378162087,0,0,1,1.0
0.615,0.18761541143125635,0,0,1,1.0
0.3860,0.20468387743099095,0,0,1,1.0
0.951,0.20567170377555816,0,0,1,1.0
0.951,0.20567170377555816,0,0,1,1.0
0.3860,0.20468387743099095,0,0,1,1.0
0.3860,0.20468387743099095,0,0,1,1.0
0.6220,0.18391006496813433,0,1,1,1.0
0.613,0.18429607287388028,0,0,1,1.0
0.6220,0.18391006496813433,0,1,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.6220,0.18391006496813433,0,1,1,1.0
0.6220,0.18391006496813433,0,1,1,1.0
0.6220,0.18391006496813433,0,1,1,1.0
0.647,0.20533437410006516,0,0,1,1.0
0.6580,0.18620246449520286,0,0,1,1.0
0.6580,0.18620246449520286,0,0,1,1.0
0.647,0.20533437410006516,0,0,1,1.0
0.647,0.20533437410006516,0,0,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.647,0.20533437410006516,0,0,1,1.0
0.647,0.20533437410006516,0,0,1,1.0
0.6580,0.18620246449520286,0,0,1,1.0
0.651,0.2069175015535717,0,0,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.651,0.2069175015535717,0,0,1,1.0
0.651,0.2069175015535717,0,0,1,1.0
0.613,0.18429607287388028,0,0,1,1.0
0.613,0.18429607287388028,0,0,1,1.0
0.6580,0.18620246449520286,0,0,1,1.0
0.613,0.18429607287388028,0,0,1,1.0
0.6580,0.18620246449520286,0,0,1,1.0
0.613,0.18429607287388028,0,0,1,1.0
0.6580,0.18620246449520286,0,0,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.6240,0.20524443366627765,0,0,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.651,0.2069175015535717,0,0,1,1.0
0.651,0.2069175015535717,0,0,1,1.0
0.6240,0.20524443366627765,0,0,1,1.0
0.647,0.20533437410006516,0,0,1,1.0
0.6240,0.20524443366627765,0,0,1,1.0
0.6240,0.20524443366627765,0,0,1,1.0
0.6240,0.20524443366627765,0,0,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.651,0.2069175015535717,0,0,1,1.0
0.636,0.20746917865316702,0,1.0,1,1.0
0.636,0.20746917865316702,0,1.0,1,1.0
0.6220,0.18391006496813433,0,1,1,1.0
0.6220,0.18391006496813433,0,1,1,1.0
0.6220,0.18391006496813433,0,1,1,1.0
0.6550,0.20618182093759946,0,0,1,1.0
0.6550,0.20618182093759946,0,0,1,1.0
0.636,0.20746917865316702,0,1.0,1,1.0
0.6980,0.20495184685572246,0,0,1,1.0
0.6220,0.18391006496813433,0,1,1,1.0
0.6550,0.20618182093759946,0,0,1,1.0
0.6690,0.2061616017703139,0,0,1,1.0
0.951,0.20650278127226154,0,0,1,1.0
0.636,0.20746917865316702,0,1.0,1,1.0
0.6690,0.2061616017703139,0,0,1,1.0
0.6550,0.20618182093759946,0,0,1,1.0
0.6690,0.2061616017703139,0,0,1,1.0
0.50,0.1778647098295429,0,1,1,1.0
0.50,0.1778647098295429,0,1,1,1.0
0.50,0.1778647098295429,0,1,1,1.0
0.50,0.1778647098295429,0,1,1,1.0
0.5680,0.18578999437621996,0,1,1,1.0
0.5680,0.18578999437621996,0,1,1,1.0
0.5680,0.18578999437621996,0,1,1,1.0
0.5680,0.18578999437621996,0,1,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.589,0.20700553223092896,0,0,1,1.0
0.613,0.18429607287388028,0,0,1,1.0
0.591,0.2067844855025236,0,0,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.613,0.18429607287388028,0,0,1,1.0
0.589,0.20700553223092896,0,0,1,1.0
0.658,0.2037743759188808,0,0,1,1.0
0.613,0.18429607287388028,0,0,1,1.0
0.613,0.18429607287388028,0,0,1,1.0
0.589,0.20700553223092896,0,0,1,1.0
0.5930,0.18547345286993952,0,0,1,1.0
0.591,0.2067844855025236,0,0,1,1.0
0.591,0.2067844855025236,0,0,1,1.0
0.6170,0.18742416296588205,0,0,1,1.0
0.5930,0.18547345286993952,0,0,1,1.0
0.589,0.20700553223092896,0,0,1,1.0
0.5930,0.18547345286993952,0,0,1,1.0
0.658,0.2037743759188808,0,0,1,1.0
0.658,0.2037743759188808,0,0,1,1.0
0.6170,0.18742416296588205,0,0,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.5930,0.18547345286993952,0,0,1,1.0
0.6170,0.18742416296588205,0,0,1,1.0
0.591,0.2067844855025236,0,0,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.591,0.2067844855025236,0,0,1,1.0
0.658,0.2037743759188808,0,0,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.6170,0.18742416296588205,0,0,1,1.0
0.692,0.18477336041347742,0,0,1,1.0
0.692,0.18477336041347742,0,0,1,1.0
0.951,0.20650278127226154,0,0,1,1.0
0.692,0.18477336041347742,0,0,1,1.0
0.951,0.20650278127226154,0,0,1,1.0
0.951,0.20650278127226154,0,0,1,1.0
0.951,0.20650278127226154,0,0,1,1.0
0.692,0.18477336041347742,0,0,1,1.0
0.692,0.18477336041347742,0,0,1,1.0
0.692,0.18477336041347742,0,0,1,1.0
0.951,0.20650278127226154,0,0,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.636,0.20888527820301014,0,0,1,1.0
0.636,0.20888527820301014,0,0,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.5710,0.16800390148413058,0,1,1,1.0
0.50,0.1778647098295429,0,1,1,1.0
0.614,0.20777313306152143,0,0,1,1.0
0.50,0.1778647098295429,0,1,1,1.0
0.50,0.1778647098295429,0,1,1,1.0
0.614,0.20777313306152143,0,0,1,1.0
0.589,0.20793027873349804,0,0,1,1.0
0.589,0.20793027873349804,0,0,1,1.0
0.589,0.20793027873349804,0,0,1,1.0
0.589,0.20793027873349804,0,0,1,1.0
0.658,0.2037743759188808,0,0,1,1.0
0.658,0.2037743759188808,0,0,1,1.0
0.658,0.2037743759188808,0,0,1,1.0
0.614,0.20777313306152143,0,0,1,1.0
0.658,0.2037743759188808,0,0,1,1.0
0.5930,0.18556463616108643,0,0,1,1.0
0.5890,0.18582960728738804,0,0,1,1.0
0.5890,0.18582960728738804,0,0,1,1.0
0.5890,0.18582960728738804,0,0,1,1.0
0.5930,0.18556463616108643,0,0,1,1.0
0.617,0.18742416296588205,0,0,1,1.0
0.5930,0.18556463616108643,0,0,1,1.0
0.617,0.18752083301756672,0,0,1,1.0
0.5890,0.18582960728738804,0,0,1,1.0
0.5930,0.18556463616108643,0,0,1,1.0
0.617,0.18742416296588205,0,0,1,1.0
0.5890,0.18582960728738804,0,0,1,1.0
0.617,0.18742416296588205,0,0,1,1.0
0.617,0.18742416296588205,0,0,1,1.0
0.6030,0.1830451824120527,0,0,1,1.0
0.951,0.19482122557861073,0,0,1,1.0
0.6030,0.1830451824120527,0,0,1,1.0
0.6030,0.1830451824120527,0,0,1,1.0
0.951,0.19482122557861073,0,0,1,1.0
0.6030,0.1830451824120527,0,0,1,1.0
0.951,0.19482122557861073,0,0,1,1.0
0.6030,0.1830451824120527,0,0,1,1.0
0.6030,0.1830451824120527,0,0,1,1.0
0.636,0.20888527820301014,0,0,1,1.0
0.629,0.20940160965184837,0,0,1,1.0
0.7520,0.2086289767646301,0,0,1,1.0
0.7520,0.2086289767646301,0,0,1,1.0
0.6980,0.20623150491838066,0,0,1,1.0
0.7240,0.20596853448929173,0,0,1,1.0
0.6980,0.20623150491838066,0,0,1,1.0
0.629,0.20940160965184837,0,0,1,1.0
0.629,0.20940160965184837,0,0,1,1.0
0.7520,0.2086289767646301,0,0,1,1.0
0.636,0.20888527820301014,0,0,1,1.0
0.7240,0.20596853448929173,0,0,1,1.0
0.6980,0.20495184685572246,0,0,1,1.0
0.6980,0.20495184685572246,0,0,1,1.0
0.951,0.19482122557861073,0,0,1,1.0
0.6980,0.20623150491838066,0,0,1,1.0
0.7240,0.20596853448929173,0,0,1,1.0
0.7240,0.20596853448929173,0,0,1,1.0
0.6980,0.20495184685572246,0,0,1,1.0
0.6980,0.20623150491838066,0,0,1,1.0
0.951,0.19482122557861073,0,0,1,1.0
0.7240,0.20596853448929173,0,0,1,1.0
0.7240,0.20596853448929173,0,0,1,1.0
0.629,0.20940160965184837,0,0,1,1.0
0.629,0.20940160965184837,0,0,1,1.0
0.6980,0.20623150491838066,0,0,1,1.0
0.951,0.19482122557861073,0,0,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.5930,0.18556463616108643,0,0,1,1.0
0.5930,0.18556463616108643,0,0,1,1.0
0.5930,0.18556463616108643,0,0,1,1.0
0.661,0.20718271518862633,0,0,1,1.0
0.6170,0.18742416296588205,0,0,1,1.0
0.651,0.20592379162435395,0,0,1,1.0
0.597,0.20803470906528032,0,0,1,1.0
0.5930,0.18556463616108643,0,0,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.6170,0.18742416296588205,0,0,1,1.0
0.651,0.20592379162435395,0,0,1,1.0
0.661,0.20718271518862633,0,0,1,1.0
0.5930,0.18556463616108643,0,0,1,1.0
0.6170,0.18742416296588205,0,0,1,1.0
0.6170,0.18742416296588205,0,0,1,1.0
0.651,0.20592379162435395,0,0,1,1.0
0.895,0.18548336541522045,0,0,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.6170,0.18742416296588205,0,0,1,1.0
0.895,0.18548336541522045,0,0,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.895,0.18548336541522045,0,0,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.679,0.2081147066401928,0,0,1,1.0
0.5540,0.20149949655140134,0,1,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.597,0.20803470906528032,0,0,1,1.0
0.597,0.20803470906528032,0,0,1,1.0
0.6230,0.17158209085889156,0,1,1,1.0
0.661,0.20718271518862633,0,0,1,1.0
0.661,0.20718271518862633,0,0,1,1.0
